sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
52.9,[],[],[],[],,0,0,0,0,0,0
53.0,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[83, 64, 81, 50]","[0, 0, 74, 70]",pp,0,4,0,0,0,0
53.2,[],[],[],[],,0,0,0,0,0,0
53.3,"['note_off', 'note_on']","[0, 0]","[81, 80]","[0, 69]",ppp,0,2,0,0,0,0
53.4,[],[],[],[],,0,0,0,0,0,0
53.5,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[80, 50, 81, 45]","[0, 0, 81, 71]",pp,0,4,0,0,0,0
53.6,[],[],[],[],,0,0,0,0,0,0
53.7,"['note_off', 'note_on']","[0, 0]","[81, 83]","[0, 81]",pp,0,2,0,0,0,0
53.8,[],[],[],[],,0,0,0,0,0,0
53.9,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[83, 45, 85, 52]","[0, 0, 81, 85]",pp,0,4,0,0,0,0
